feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
pca4,5000,real_amplitudes,custom_h_ry_rz,0.9475,0.9649415692821369,0.9706117448149469,0.9456806282722513,0.9850034083162917,0.43999999999999995,11,0.956,0.9707057256990679,0.973460868321147
autoencoder,5000,custom_ansatz_1,zz_feature_map,0.947,0.9633724948168625,0.9739215844258491,0.9768745620182201,0.9502385821404227,0.48999999999999994,13,0.949,0.9650924024640657,0.9763069015027259
pca4,5000,strongly_entangling,rx_embedding,0.946,0.9621848739495799,0.9757849678543976,0.9892008639308856,0.9366053169734151,0.5049999999999999,18,0.944,0.9607843137254902,0.9723878576063685
pca4,5000,real_amplitudes,zz_feature_map,0.944,0.9614325068870524,0.9752977001218808,0.9714683368128044,0.9516019086571234,0.43499999999999994,12,0.922,0.9453781512605042,0.9640899080787488
xgb_pca4,5000,real_amplitudes,zz_feature_map,0.943,0.960635359116022,0.9803481470397525,0.9734079776067179,0.9481935923653715,0.4049999999999999,5,0.932,0.9525801952580195,0.9707221362110459
pca4,5000,real_amplitudes,iqp_embedding,0.942,0.9613590939373751,0.9728140414957711,0.9400651465798046,0.983640081799591,0.43999999999999995,20,0.95,0.9665327978580991,0.976455079172862
pca4,5000,strongly_entangling,zz_feature_map,0.9405,0.9595650696568128,0.977776243076258,0.9566395663956639,0.9625085207907293,0.4049999999999999,20,0.939,0.9588116137744767,0.9707681223845364
autoencoder,5000,efficient_su2_like,zz_feature_map,0.939,0.9584468664850136,0.9805208009607231,0.9577944179714091,0.9591002044989775,0.4699999999999999,17,0.934,0.9550408719346049,0.9788514697692006
pca4,5000,strongly_entangling,iqp_embedding,0.939,0.9591700133868809,0.975965295282967,0.9421433267587114,0.9768234492160872,0.42999999999999994,5,0.939,0.9590878604963112,0.9725258161268401
xgb_pca4,5000,efficient_su2_like,zz_feature_map,0.939,0.9596560846560847,0.9749370452647425,0.9319203596660244,0.989093387866394,0.35999999999999993,4,0.931,0.9545753785385122,0.9706914787620523
xgb_pca4,5000,custom_ansatz_1,zz_feature_map,0.938,0.9571527297857636,0.9759959893133617,0.9705676243868255,0.9441036128152692,0.39499999999999996,20,0.936,0.955617198335645,0.9666906816683783
autoencoder,5000,efficient_su2_like,custom_h_ry_rz,0.9325,0.9542217700915565,0.9611132213257008,0.9493927125506073,0.9591002044989775,0.5149999999999999,20,0.939,0.958922558922559,0.9510145060829488
ica4,5000,custom_ansatz_1,custom_h_ry_rz,0.9295,0.9537856440511308,0.922149068116448,0.9185606060606061,0.9918200408997955,0.4549999999999999,20,0.931,0.9544554455445544,0.932063093030029
autoencoder,5000,efficient_su2_like,rx_embedding,0.9275,0.9516505501833945,0.9375721789308501,0.9314621409921671,0.972733469665985,0.4599999999999999,20,0.942,0.9611780455153949,0.9465845047033635
ica4,5000,real_amplitudes,iqp_embedding,0.9265,0.9503881201484982,0.9731133082921202,0.9411764705882353,0.9597818677573279,0.38499999999999995,20,0.915,0.9423728813559322,0.9614738057646223
autoencoder,5000,strongly_entangling,zz_feature_map,0.9265,0.9487983281086729,0.9634536411433016,0.9700854700854701,0.9284253578732107,0.4549999999999999,20,0.94,0.9587912087912088,0.9686834158529669
ica4,5000,custom_ansatz_1,zz_feature_map,0.92,0.9465597862391449,0.951119756596339,0.9279633267845449,0.9659168370824812,0.3999999999999999,20,0.922,0.9475100942126514,0.938490938169035
