feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
pca4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.49846913523406117,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.516565241606246
pca4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.4978725200182629,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.5284220100045476
autoencoder,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.4958985101884997,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.5114505571991355
autoencoder,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.4946541230395787,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.5251672108363863
autoencoder,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.49313540799400435,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.5253230528687709
xgb_pca4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.482068931118759,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.4620077563345955
xgb_pca4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.48090639471755736,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.46795019186453496
xgb_pca4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.45978058883939477,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4436362800251391
xgb_pca4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.45759939430446694,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4505546443480437
pca4,5000,real_amplitudes,ry_embedding,0.7335,0.8462647822324777,0.18507605085489273,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.15010908942266915
pca4,5000,efficient_su2_like,rx_embedding,0.7335,0.8462647822324777,0.1716224736574879,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.13296902064779187
pca4,5000,custom_ansatz_1,ry_embedding,0.7335,0.8462647822324777,0.14678460847845853,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.11414023739084672
pca4,5000,strongly_entangling,ry_embedding,0.7335,0.8462647822324777,0.13998524128705184,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.10965403068810642
pca4,5000,strongly_entangling,rx_embedding,0.7335,0.8462647822324777,0.10961349821143326,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.09073072029676413
autoencoder,5000,real_amplitudes,rx_embedding,0.7335,0.8462647822324777,0.10819837551844136,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.08068529617650516
pca4,5000,custom_ansatz_1,rx_embedding,0.7335,0.8462647822324777,0.08339056491084024,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.06880042511662607
pca4,5000,real_amplitudes,rx_embedding,0.7335,0.8462647822324777,0.0822561647041671,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.06648578771760402
autoencoder,5000,custom_ansatz_1,rx_embedding,0.7335,0.8462647822324777,0.029963768254954847,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.017515622525049693
xgb_pca4,5000,efficient_su2_like,amplitude_embedding,0.7335,0.8462647822324777,0.025904482735247366,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.02459238366775501
