feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
xgb_pca4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.5061650238965816,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4793266602286024
pca4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.5056604907719676,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.5016273995840805
xgb_pca4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.500578070905768,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4964437359167344
xgb_pca4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.495924088547162,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4750806035429792
autoencoder,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.4938605544620806,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.4732309374536945
xgb_pca4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.493296551653577,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.48315884135281106
autoencoder,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.4768170546264217,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.48627823678791693
autoencoder,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.4755803409850994,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.48833484065790883
ica4,5000,real_amplitudes,amplitude_embedding,0.7335,0.8462647822324777,0.36534720703507173,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.4108813505628197
ica4,5000,strongly_entangling,amplitude_embedding,0.7335,0.8462647822324777,0.3474474716431921,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.38742329250783036
ica4,5000,custom_ansatz_1,amplitude_embedding,0.7335,0.8462647822324777,0.34742061436659666,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.38750504570514693
pca4,5000,real_amplitudes,rx_embedding,0.7325,0.8451519536903039,0.761144171139682,0.7344064386317908,0.9952283571915473,0.4699999999999999,1,0.734,0.8460648148148148,0.7370663887057958
